"","report_id","AGENT","IS_LOCAL","EDU_LEVEL","MARRY_STATUS","SALARY","HAS_FUND","Y","gender","domicile","debt_amount","loantype1_cnt","loantype2_cnt","loantype3_cnt","guarantee1_cnt","guarantee2_cnt","query1","query2","query3","account1","account2","account3","balance_sum","institutions_cnt","used_amount_sum","ovd_yuqi_n1","ovd_yuqi_n2","ovd_yuqi_n3"
"13570",3198885,"APP","本地籍","未知","未婚",4,0,1,"女","152326",260355,1,6,1,0,3,11,1,17,1,0,1,164467,10,7440,0,0,1
"13571",3198929,"missing","本地籍","专科及以下","未婚",-1,1,0,"女","330124",8000,0,0,0,0,1,2,0,1,0,0,1,0,1,5741,0,0,0
"13572",3198965,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","430281",179566,2,8,0,0,7,11,0,11,1,0,1,38370,9,87309,0,6,5
"13573",3198978,"missing","本地籍","专科及以下","已婚",-1,1,1,"女","130629",29628,0,2,0,0,4,11,0,17,1,0,1,4296,5,21159,0,0,2
"13574",3199045,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","330821",104546,1,3,0,0,9,8,0,5,1,0,1,55684,8,40661,0,0,0
"13575",3199176,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","420100",47500,0,3,0,0,8,10,2,6,1,0,1,7775,9,41490,0,0,5
"13576",3199283,"missing","本地籍","专科及以下","未婚",-1,1,0,"男","350521",31000,0,0,0,0,5,11,0,2,0,0,1,0,3,31646,0,0,0
"13577",3199301,"missing","非本地籍","专科及以下","未婚",-1,1,0,"男","360735",123941,0,11,0,0,6,17,1,9,1,0,1,30043,10,60306,0,0,0
"13578",3199407,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","211203",138442,0,5,0,0,9,17,0,14,1,1,1,27250,9,58840,0,0,0
"13579",3199413,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","330681",145971,0,6,0,0,10,13,0,12,1,0,1,29346,11,64377,0,0,4
"13580",3199429,"missing","非本地籍","专科及以下","未婚",-1,0,0,"男","420684",76800,0,2,0,0,18,10,1,20,1,0,1,3971,10,76475,0,1,7
"13581",3199432,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","330226",77302,0,2,0,0,8,9,0,3,1,0,1,14053,8,58662,0,0,1
"13582",3199459,"missing","本地籍","专科及以下","未婚",-1,1,1,"女","320411",65100,0,3,0,0,6,9,0,5,1,0,1,30325,5,25661,0,0,4
"13583",3199478,"missing","非本地籍","专科及以下","未婚",-1,1,0,"女","360281",12000,0,1,0,0,9,19,0,8,1,0,1,3525,3,4660,0,0,2
"13584",3199493,"APP","非本地籍","本科","未婚",3,1,0,"男","421023",11150,0,1,0,0,2,16,0,5,1,0,1,4736,2,5512,0,0,1
"13585",3199541,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","320222",33936,0,6,0,0,5,9,0,10,1,0,1,10292,7,9473,0,0,1
"13586",3199563,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","330382",379266,1,14,0,0,15,6,0,8,1,0,1,267425,13,94217,0,0,2
"13587",3199566,"missing","非本地籍","专科及以下","未婚",-1,0,0,"男","360602",35000,0,0,0,0,3,9,0,4,0,0,1,0,2,15153,0,0,1
"13588",3199620,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","320802",75799,0,4,0,0,8,16,0,7,1,0,1,22362,9,16580,0,0,2
"13589",3199658,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","320621",113002,0,1,0,0,8,8,0,5,1,0,1,11100,9,41957,0,0,4
"13590",3199678,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","410181",137698,0,5,0,0,3,6,0,6,1,0,1,90858,7,10906,0,0,1
"13591",3199716,"missing","本地籍","专科及以下","已婚",-1,0,0,"女","330329",506710,1,5,0,0,15,11,4,14,1,0,1,252593,14,118526,0,1,5
"13592",3199729,"wechat","本地籍","专科及以下","未婚",2,1,0,"男","130323",236000,0,5,1,0,1,5,0,10,1,0,1,205359,6,15597,0,1,2
"13593",3199830,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","330723",186000,0,3,0,0,8,6,0,7,1,0,1,115000,9,58019,0,0,1
"13594",3199921,"missing","非本地籍","专科及以下","已婚",-1,1,0,"女","142625",39800,0,4,0,0,3,11,1,7,1,0,1,13780,7,12451,0,0,1
"13595",3199973,"missing","非本地籍","专科及以下","未婚",-1,0,0,"男","120224",54630,0,3,0,0,7,30,0,11,1,0,1,10908,8,39709,0,1,3
"13596",3200025,"missing","非本地籍","本科","已婚",-1,1,0,"男","422322",21342,0,4,0,0,2,0,1,19,1,0,1,2919,6,16881,0,1,1
"13597",3200078,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","210112",62958,0,10,0,0,4,11,0,12,1,0,1,29693,8,19173,0,0,0
"13598",3200230,"missing","本地籍","本科","已婚",-1,1,0,"男","140103",238000,0,3,0,0,7,16,0,8,1,0,1,95821,8,24842,0,1,1
"13599",3200454,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","132903",5000,0,2,0,0,1,14,0,26,1,0,1,2670,3,1989,0,1,6
"13600",3200457,"missing","本地籍","本科","已婚",-1,0,0,"女","330722",36200,1,3,0,0,2,3,0,2,1,0,1,5975,6,5343,0,0,0
"13601",3200571,"missing","本地籍","本科","未婚",-1,0,0,"男","360103",548560,0,18,0,0,4,1,1,18,1,0,1,190041,18,352749,0,0,0
"13602",3200633,"APP","非本地籍","未知","未婚",3,0,0,"男","321023",420320,0,5,1,0,5,14,0,9,1,0,1,340599,7,28426,0,0,0
"13603",3200834,"APP","本地籍","未知","已婚",3,0,0,"女","350821",12000,0,0,0,0,1,2,0,4,0,0,1,0,1,1332,0,0,1
"13604",3200844,"missing","本地籍","专科及以下","未婚",-1,1,1,"男","320106",32000,0,1,0,0,4,4,0,9,1,0,1,2652,3,9151,0,1,6
"13605",3200997,"missing","本地籍","本科","已婚",-1,0,0,"男","130403",487292,8,7,1,0,2,1,0,3,1,1,1,432058,7,10862,0,0,2
"13606",3201312,"missing","本地籍","专科及以下","未婚",-1,1,0,"男","131181",7900,0,4,0,0,1,15,0,11,1,0,1,5900,4,1569,0,0,0
"13607",3201329,"APP","非本地籍","本科","已婚",4,0,0,"男","370883",56000,0,7,0,0,8,14,0,6,1,0,1,17499,9,17357,0,0,4
"13608",3201338,"missing","本地籍","专科及以下","已婚",-1,0,0,"女","130324",51000,0,1,0,0,6,9,1,9,1,0,1,12000,5,28384,0,0,4
"13609",3201370,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","370783",348440,1,0,0,0,6,1,0,6,1,0,1,250000,5,84616,0,2,5
"13610",3201490,"APP","非本地籍","专科及以下","未婚",5,1,1,"男","321081",17000,0,0,0,0,2,4,0,2,0,0,1,0,2,15110,0,0,0
"13611",3201633,"missing","非本地籍","专科及以下","已婚",-1,1,0,"女","230102",132371,0,5,0,0,8,10,0,6,1,0,1,28516,9,27560,0,0,0
"13612",3201701,"wechat","非本地籍","未知","离婚",5,0,0,"女","330327",11905,0,0,0,0,3,2,0,3,0,0,1,0,3,181,0,0,0
"13613",3201861,"APP","非本地籍","未知","已婚",3,0,0,"男","411282",26400,0,2,0,0,4,18,0,7,1,0,1,3400,6,7019,0,0,0
"13614",3201949,"missing","非本地籍","专科及以下","未婚",-1,1,0,"男","412825",47289,0,2,0,0,6,2,0,5,1,0,1,14608,7,32678,0,0,5
"13615",3202057,"APP","本地籍","专科及以下","已婚",3,0,0,"男","330126",12200,0,2,0,0,3,3,0,2,1,0,1,3834,3,10465,0,0,0
"13616",3202235,"wechat","本地籍","本科","已婚",7,0,0,"男","410329",327500,1,4,0,0,9,9,6,11,1,0,1,48279,12,158528,0,1,1
"13617",3202515,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","211402",63500,0,1,0,0,5,9,0,4,1,0,1,3750,6,41983,0,0,1
"13618",3202764,"APP","本地籍","未知","已婚",4,0,1,"女","130604",95500,0,5,0,0,5,13,0,8,1,0,1,54300,9,34005,0,0,0
"13619",3202921,"APP","本地籍","专科及以下","已婚",5,0,0,"男","330326",723264,1,5,0,0,17,10,2,10,1,0,1,325527,18,298575,0,0,0
"13620",3203172,"others","非本地籍","本科","未婚",3,1,0,"女","410527",109000,0,1,0,0,5,4,0,1,1,1,1,0,6,74379,0,0,1
"13621",3203387,"APP","非本地籍","未知","未婚",2,0,0,"男","371083",14000,0,0,0,0,2,1,0,2,0,1,1,0,2,13937,0,0,0
"13622",3204008,"wechat","非本地籍","专科及以下","已婚",3,1,0,"男","350822",93524,1,3,0,0,2,10,6,13,1,0,1,55702,5,34043,0,0,0
"13623",3204012,"wechat","本地籍","专科及以下","已婚",-1,1,0,"男","350822",105451,1,2,0,0,9,25,2,6,1,0,1,12085,9,76782,0,0,4
"13624",3204030,"wechat","非本地籍","专科及以下","已婚",5,1,0,"男","350628",42733,0,9,0,0,2,10,0,6,1,0,1,20276,7,9710,0,0,0
"13625",3204069,"APP","本地籍","专科及以下","未婚",2,0,0,"男","350481",66200,0,6,0,0,6,8,1,5,1,0,1,30859,8,23507,0,0,1
"13626",3204081,"APP","非本地籍","专科及以下","未婚",4,0,0,"男","350783",396058,0,4,0,0,10,8,0,2,1,0,1,56667,11,91148,0,0,0
"13627",3204284,"wechat","本地籍","本科","已婚",3,0,0,"男","410224",55800,0,5,0,0,3,11,0,14,1,0,1,25300,7,15752,0,0,2
"13628",3204565,"wechat","本地籍","专科及以下","已婚",5,1,0,"男","330327",384151,1,7,0,0,16,32,2,29,1,0,1,98713,18,75148,0,0,2
"13629",3204575,"wechat","本地籍","专科及以下","已婚",3,1,0,"男","371324",234000,1,2,0,0,4,12,12,6,1,0,1,201500,6,27413,0,1,2
"13630",3204669,"APP","本地籍","专科及以下","未婚",3,0,0,"男","320382",26900,0,5,0,0,2,1,0,6,1,0,1,13001,8,7372,0,0,2
"13631",3204969,"wechat","本地籍","未知","未婚",4,0,0,"女","370305",161450,0,0,0,0,13,15,0,5,0,0,1,0,10,101505,0,0,2
"13632",3205069,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","142625",24649,0,4,0,0,1,16,0,9,1,0,1,18129,4,4225,0,1,0
"13633",3205108,"wechat","非本地籍","本科","已婚",-1,1,0,"男","370403",209847,0,16,0,0,5,13,0,11,1,1,1,45637,12,122101,0,1,2
"13634",3205204,"APP","本地籍","专科及以下","已婚",3,0,0,"女","142601",949488,0,8,1,0,9,2,0,4,1,0,1,584176,11,66268,0,1,2
"13635",3205279,"APP","本地籍","专科及以下","已婚",4,0,0,"女","232101",157498,0,4,0,0,15,10,0,3,1,0,1,7249,9,38614,0,0,0
"13636",3205428,"wechat","本地籍","专科及以下","已婚",4,1,0,"女","410724",98000,0,1,0,0,5,8,0,4,1,0,1,2917,4,87702,0,0,1
"13637",3205475,"wechat","非本地籍","专科及以下","已婚",4,1,0,"男","420321",145400,0,8,0,0,16,14,0,3,1,0,1,11442,8,52396,0,0,0
"13638",3205953,"APP","本地籍","专科及以下","已婚",2,1,0,"男","410727",445084,0,2,0,0,9,7,0,1,1,0,1,11334,7,217929,0,0,0
"13639",3206203,"APP","非本地籍","专科及以下","未婚",4,0,0,"女","370683",379800,0,10,0,0,4,4,1,12,1,0,1,272799,10,32233,0,0,0
"13640",3206361,"wechat","本地籍","专科及以下","已婚",2,1,0,"女","230521",284837,0,12,0,0,11,24,1,26,1,0,1,197970,16,265724,0,2,3
"13641",3206377,"APP","非本地籍","未知","未婚",5,0,0,"男","421222",33167,0,2,0,0,3,4,0,5,1,0,1,8167,5,4599,0,0,0
"13642",3206433,"APP","非本地籍","未知","未婚",4,0,0,"男","362228",17000,0,1,0,0,2,14,0,7,1,0,1,862,3,12243,0,0,0
"13643",3206503,"APP","本地籍","专科及以下","已婚",4,0,0,"男","350524",59667,0,5,0,0,2,18,0,6,1,0,1,21030,6,25413,0,0,0
"13644",3206608,"wechat","本地籍","专科及以下","已婚",4,0,0,"男","330327",98100,1,2,0,0,5,3,0,1,1,0,1,71200,7,7302,0,0,0
"13645",3206679,"APP","本地籍","本科","已婚",4,0,0,"女","430522",115950,0,3,0,0,6,5,0,6,1,0,1,6166,9,62214,0,3,2
"13646",3206917,"missing","本地籍","专科及以下","未婚",-1,1,0,"男","411082",142900,0,3,0,0,6,10,0,3,1,0,1,40717,7,49413,0,0,0
"13647",3207374,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","211202",16000,0,0,0,0,2,1,0,2,0,0,1,0,1,19985,0,0,1
"13648",3207495,"APP","本地籍","未知","已婚",2,0,0,"男","411281",23000,0,1,0,0,3,5,0,2,1,0,1,1694,4,19369,0,0,0
"13649",3207755,"wechat","本地籍","本科","已婚",5,1,0,"女","350123",212611,0,3,0,0,7,16,0,4,1,0,1,32167,9,129559,0,0,1
"13650",3207849,"APP","本地籍","专科及以下","已婚",4,0,0,"男","350521",222696,0,4,0,0,4,24,1,12,1,0,1,37386,8,109932,0,0,0
"13651",3207898,"missing","本地籍","本科","已婚",-1,1,0,"女","430424",43000,0,1,0,0,2,4,0,2,1,0,1,30000,3,4990,0,0,0
"13652",3208366,"APP","本地籍","未知","未婚",2,0,0,"男","340322",12600,0,1,0,0,2,3,0,6,1,0,1,10000,3,167,0,0,0
"13653",3208560,"missing","本地籍","本科","未婚",-1,0,0,"男","340421",299000,0,1,1,0,1,0,0,2,1,0,1,271889,3,9119,0,1,1
"13654",3208565,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","320583",29000,0,0,0,0,5,0,0,1,0,0,1,0,4,19536,0,0,3
"13655",3208755,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","330125",26688,0,4,0,0,4,8,0,4,1,0,1,10101,6,10402,0,0,2
"13656",3208812,"missing","非本地籍","专科及以下","离异",-1,0,0,"女","341226",137565,0,5,0,0,7,11,0,10,1,0,1,46600,7,86463,0,0,1
"13657",3208858,"APP","本地籍","未知","未婚",3,0,0,"女","410327",13470,0,3,0,0,1,0,1,11,1,0,1,6141,4,4762,0,0,0
"13658",3208891,"missing","本地籍","本科","已婚",-1,0,0,"男","350500",553650,0,5,1,0,10,15,0,5,1,0,1,373098,12,86518,0,0,0
"13659",3209006,"missing","本地籍","专科及以下","未婚",-1,1,0,"男","330324",65000,0,0,0,0,7,0,0,4,0,0,1,0,5,48154,0,0,5
"13660",3209036,"others","非本地籍","本科","未婚",7,0,0,"男","342601",22700,0,2,0,0,3,4,0,2,1,0,1,5483,5,11464,0,0,2
"13661",3209102,"wechat","非本地籍","硕士及以上","未婚",-1,1,0,"男","340828",270566,0,5,0,0,18,18,1,20,1,0,1,33732,15,100016,0,2,1
"13662",3209128,"APP","本地籍","未知","已婚",2,1,0,"男","142625",92300,0,1,0,0,8,4,0,15,1,0,1,6000,7,76691,0,0,6
"13663",3209151,"missing","本地籍","专科及以下","未婚",-1,1,0,"女","320684",669100,0,7,2,0,4,10,0,24,1,0,1,581142,11,60453,0,2,3
"13664",3209185,"APP","本地籍","专科及以下","已婚",3,0,1,"男","320483",8100,0,3,0,0,1,2,0,11,1,0,1,5433,4,1126,0,0,0
"13665",3209227,"missing","非本地籍","专科及以下","未婚",-1,0,0,"男","340221",19486,0,4,0,0,1,9,0,2,1,0,1,14018,5,3207,0,0,0
"13666",3209267,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","350182",126650,0,4,0,1,3,13,1,9,1,0,1,13210,6,108916,0,0,1
"13667",3209272,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","210604",33968,0,1,0,0,3,13,0,3,1,0,1,2474,4,31115,0,0,2
"13668",3209467,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","320282",30326,0,1,0,0,3,3,0,2,1,0,1,8175,4,16273,0,0,0
"13669",3209470,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","130126",107000,0,3,0,0,7,12,0,14,1,0,1,62125,8,45563,0,0,3
"13670",3209473,"missing","本地籍","专科及以下","未婚",-1,1,0,"男","321002",187000,0,0,0,0,13,7,0,4,0,1,1,0,11,135492,0,0,0
"13671",3209483,"missing","本地籍","本科","未婚",-1,1,0,"男","340202",55000,0,1,0,0,8,14,1,7,1,0,1,11500,7,34292,0,0,1
"13672",3209740,"missing","本地籍","专科及以下","未婚",-1,1,0,"女","370902",57400,0,3,0,0,6,2,0,9,1,0,1,16311,8,27507,0,0,4
"13673",3209802,"missing","本地籍","专科及以下","未婚",-1,1,0,"男","341226",152644,0,7,0,0,11,11,0,4,1,1,1,40796,11,86125,0,0,1
"13674",3209858,"wechat","非本地籍","专科及以下","已婚",-1,1,0,"男","362330",304493,0,8,0,0,15,16,1,30,1,0,1,50181,12,145468,0,1,4
"13675",3209966,"missing","非本地籍","本科","未婚",-1,0,0,"男","422202",84184,0,5,0,0,4,5,0,8,1,0,1,50305,7,23293,0,0,1
"13676",3209974,"missing","本地籍","本科","已婚",-1,1,0,"女","410329",106867,2,7,0,0,7,21,0,16,1,0,1,20340,15,68389,0,0,0
"13677",3210042,"missing","本地籍","专科及以下","未婚",-1,1,0,"男","340822",42179,2,8,0,0,2,13,0,19,1,0,1,22954,8,25219,0,2,1
"13678",3210085,"APP","本地籍","未知","已婚",2,0,1,"男","130427",200,0,0,0,0,0,1,0,3,0,0,1,0,1,39298,0,0,0
"13679",3210093,"wechat","本地籍","专科及以下","已婚",3,1,0,"男","350781",33000,0,2,0,0,4,2,0,1,1,0,1,6767,5,6861,0,0,1
"13680",3210220,"missing","本地籍","专科及以下","未婚",-1,0,1,"男","320122",58200,0,1,0,0,6,10,0,6,1,0,1,15728,6,25823,0,1,8
"13681",3210251,"wechat","非本地籍","专科及以下","已婚",-1,1,0,"男","352627",550109,7,3,0,0,16,25,1,7,1,0,1,269306,14,203566,0,2,2
"13682",3210458,"missing","非本地籍","专科及以下","已婚",-1,1,0,"女","370982",64010,0,0,0,0,6,0,0,3,0,0,1,0,5,56143,0,0,3
"13683",3210665,"APP","本地籍","专科及以下","已婚",4,1,0,"男","140502",61500,0,1,0,0,13,4,0,2,1,0,1,2000,4,20603,0,0,1
"13684",3210668,"APP","本地籍","本科","已婚",6,1,0,"男","320501",516400,0,2,0,0,16,2,1,10,1,0,1,54500,10,254957,0,1,2
"13685",3210715,"wechat","本地籍","专科及以下","已婚",-1,0,0,"男","371502",309300,0,6,1,0,9,17,0,13,1,0,1,242939,8,40856,0,1,2
"13686",3210743,"APP","本地籍","专科及以下","未婚",2,0,0,"男","211222",53365,0,8,0,0,6,17,3,16,1,0,1,20148,10,17979,0,0,0
"13687",3210801,"wechat","本地籍","专科及以下","已婚",6,0,0,"女","352123",125809,0,5,0,0,8,10,0,10,1,0,1,11566,12,66931,0,3,2
"13688",3210832,"APP","本地籍","本科","未婚",2,0,0,"女","350582",113400,0,2,0,0,8,13,0,5,1,0,1,8050,8,39311,0,0,2
"13689",3211119,"wechat","非本地籍","专科及以下","已婚",2,0,0,"男","130425",148269,0,4,0,0,9,20,0,11,1,0,1,18067,9,110452,0,0,1
"13690",3211126,"APP","本地籍","本科","未婚",6,0,0,"男","350784",113862,0,4,0,0,8,7,0,10,1,0,1,21355,8,67968,0,0,0
"13691",3211129,"wechat","本地籍","本科","未婚",-1,1,0,"男","410401",362301,0,7,0,0,11,4,0,3,1,0,1,114627,12,68036,0,0,1
"13692",3211352,"wechat","本地籍","本科","已婚",3,1,0,"男","410421",357300,0,2,1,0,3,5,2,1,1,0,1,240390,6,59419,0,0,0
"13693",3211374,"rongzhijia","非本地籍","未知","已婚",2,1,0,"女","330328",4000,0,1,0,0,1,5,0,2,1,0,1,840,2,2223,0,0,1
"13694",3211384,"APP","本地籍","未知","已婚",7,0,0,"男","410104",646000,1,0,0,0,4,10,2,6,1,0,1,5e+05,4,73454,0,0,3
"13695",3211427,"APP","本地籍","专科及以下","未婚",4,1,0,"女","410482",35500,0,2,0,0,2,4,0,1,1,0,1,4250,4,8088,0,0,0
"13696",3211438,"APP","非本地籍","专科及以下","已婚",3,0,0,"男","320721",83297,0,10,0,0,5,5,0,9,1,0,1,33206,12,33984,0,0,0
"13697",3211527,"wechat","本地籍","专科及以下","已婚",-1,0,0,"男","320381",170700,0,2,0,0,10,13,0,7,1,0,1,60567,10,81782,0,1,1
"13698",3211664,"wechat","本地籍","专科及以下","已婚",3,1,0,"男","210781",11200,0,2,0,0,0,7,0,4,1,0,0,6175,2,638,0,0,0
"13699",3211677,"missing","非本地籍","本科","未婚",-1,0,0,"男","130626",23750,0,0,0,0,4,0,0,0,0,0,1,0,3,6205,0,0,3
"13700",3211763,"missing","非本地籍","专科及以下","已婚",-1,0,0,"女","410181",14000,0,2,0,0,2,1,0,9,1,0,1,4801,4,9752,0,0,2
"13701",3211767,"missing","非本地籍","本科","已婚",-1,0,0,"男","142427",103086,0,3,0,0,8,19,0,7,1,1,1,11785,11,81773,0,0,5
"13702",3211884,"missing","本地籍","专科及以下","已婚",-1,1,1,"男","320724",69500,0,4,0,0,5,2,0,14,1,0,1,37206,7,28715,0,1,0
"13703",3211892,"APP","本地籍","本科","未婚",2,1,0,"女","210727",88850,0,6,0,0,5,3,0,6,1,0,1,13742,6,4435,0,0,1
"13704",3212014,"wechat","本地籍","专科及以下","已婚",3,1,0,"男","422827",279554,0,11,1,0,6,14,0,14,1,0,1,180448,14,30069,0,1,1
"13705",3212033,"missing","本地籍","专科及以下","已婚",-1,0,0,"女","140581",6387,0,1,0,0,1,4,0,1,1,0,1,2387,2,1721,0,0,0
"13706",3212146,"wechat","本地籍","专科及以下","未婚",4,1,0,"男","350205",534752,2,6,0,1,9,21,0,9,1,0,1,420155,10,103561,0,0,3
"13707",3212297,"missing","非本地籍","专科及以下","未婚",-1,1,0,"男","362321",14500,0,3,0,0,1,4,1,6,1,0,1,4500,4,4107,0,1,0
"13708",3212306,"missing","本地籍","专科及以下","离异",-1,1,0,"男","430626",73000,0,2,0,0,9,9,0,7,1,0,1,3000,8,45784,0,0,0
"13709",3212424,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","331022",108700,0,1,0,0,4,2,3,2,1,0,1,0,4,25404,0,0,1
"13710",3212430,"missing","本地籍","本科","离异",-1,0,0,"男","320283",1e+05,1,0,0,0,5,11,0,4,1,0,1,25953,3,11503,0,1,3
"13711",3212602,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","321282",14001,0,1,0,0,2,4,0,3,1,0,1,1001,2,0,0,0,1
"13712",3212684,"APP","本地籍","专科及以下","已婚",6,0,0,"女","422421",31500,0,2,0,0,1,1,0,3,1,1,1,8833,4,9378,0,0,0
"13713",3212771,"wechat","本地籍","未知","已婚",2,0,0,"女","410881",13578,0,2,0,0,2,6,0,5,1,0,1,4137,3,2414,0,0,0
"13714",3212871,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","330122",262601,0,7,0,0,4,6,0,9,1,0,1,122941,8,22716,0,0,0
"13715",3212877,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","350521",159500,0,2,0,0,6,6,2,5,1,0,1,16032,7,125699,0,0,2
"13716",3213197,"missing","本地籍","专科及以下","离异",-1,1,0,"男","410724",210000,1,3,0,0,4,4,1,17,1,0,1,133924,7,44620,0,0,4
"13717",3213201,"missing","本地籍","专科及以下","已婚",-1,0,0,"女","110106",132001,0,2,0,0,5,0,0,3,1,0,1,11500,7,126251,0,2,4
"13718",3213324,"missing","非本地籍","本科","已婚",-1,1,0,"男","341127",521630,0,1,0,0,12,21,0,4,1,0,1,5000,11,211879,0,0,0
"13719",3213386,"missing","本地籍","专科及以下","未婚",-1,1,1,"男","320581",19180,0,5,0,0,3,10,0,9,1,0,1,8440,6,11841,0,1,1
"13720",3214114,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","320525",75500,0,1,0,0,6,4,0,2,1,0,1,6500,7,24220,0,0,1
"13721",3214199,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","330424",68278,0,3,0,0,12,4,0,6,1,0,1,22200,10,46614,0,0,2
"13722",3214405,"missing","非本地籍","专科及以下","未婚",-1,1,0,"男","342426",30938,0,5,0,0,3,6,0,4,1,0,1,4819,6,23483,0,0,0
"13723",3214753,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","140104",172921,0,17,0,0,4,9,0,9,1,0,1,38563,10,87399,0,0,0
"13724",3214824,"missing","本地籍","专科及以下","未婚",-1,1,0,"女","120113",58300,0,6,0,0,8,13,0,11,1,0,1,10823,11,43488,0,0,2
"13725",3214825,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","410526",472530,1,7,1,0,7,7,0,13,1,0,1,292215,14,49758,0,1,4
"13726",3214894,"APP","非本地籍","硕士及以上","已婚",5,1,0,"男","342923",37600,0,5,0,0,4,6,0,6,1,0,1,7207,5,16943,0,0,0
"13727",3214911,"missing","非本地籍","专科及以下","未婚",-1,0,0,"男","130631",75000,0,3,0,0,4,25,0,16,1,0,1,43461,5,13403,0,0,6
"13728",3215011,"APP","非本地籍","未知","已婚",2,1,0,"男","410621",29456,0,3,0,0,4,5,0,5,1,0,1,11658,5,14273,0,0,3
"13729",3215051,"missing","非本地籍","本科","已婚",-1,0,0,"女","320483",262100,0,6,0,0,11,8,0,11,1,0,1,43971,12,114866,0,0,5
"13730",3215160,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","350524",18001,0,0,0,0,3,7,0,2,0,0,1,0,4,8084,0,0,3
"13731",3215164,"missing","本地籍","专科及以下","已婚",-1,0,0,"女","120105",14000,0,1,0,0,1,15,0,0,1,0,1,4000,2,2370,0,1,2
"13732",3215185,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","340222",20431,0,2,0,0,6,9,0,3,1,0,1,4234,6,10015,0,0,1
